type,modified,language,license,rightsholder,datasetid,datasetname,institutioncode,basisofrecord,eventid,samplingprotocol,eventdate,eventremarks,locality,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters
Event,2016-10-17,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:bovenschelde:2318:event-receiver-deployment,receiver deployment,2012-02-06/2012-02-28,location name: Bovenschelde - Kop Sluismuur Asper | location description: NA,slAsp,50.91737,3.66569,WSG84,30
Event,2016-10-17,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:bovenschelde:2319:event-receiver-deployment,receiver deployment,2012-02-28/2012-06-30,location name: Bovenschelde - Kop Sluismuur Asper | location description: NA,slAsp,50.91737,3.66569,WSG84,30
Event,2016-07-18,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1393:event-receiver-deployment,receiver deployment,2012-07-01/2014-12-28,location name: 17 Iso 8s 18 | location description: Pas van Terneuzen,ws-18,51.34826,3.81473,WSG84,30
Event,2017-01-23,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:bovenschelde:1366:event-receiver-deployment,receiver deployment,2011-01-01/2012-06-29,location name: Nevengeul Oudenaarde (Opwaarts) | location description: NA,Nevengeul Oudenaarde (opwaarts),50.84957,3.62014,WSG84,30
Event,2017-10-10,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1466:event-receiver-deployment,receiver deployment,2014-10-15/2014-11-20,location name: Obstn K | location description: NA,ws-K,51.35082,3.78666,WSG84,30
Event,2016-06-13,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1750:event-receiver-deployment,receiver deployment,2015-09-22/2016-03-02,recover latitude: 51.35219 | recover longitude: 3.78101 | location name: 25A | location description: former K,ws-25A,51.35219,3.78101,WSG84,30
Event,2016-01-28,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1624:event-receiver-deployment,receiver deployment,2015-01-22/2015-04-15,location name: 25A | location description: former K,ws-25A,51.35219,3.78101,WSG84,30
Event,2016-01-28,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1749:event-receiver-deployment,receiver deployment,2015-04-15/2015-09-22,recover latitude: 51.35219 | recover longitude: 3.78101 | location name: 25A | location description: former K,ws-25A,51.35219,3.78101,WSG84,30
Event,2017-09-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:2288:event-receiver-deployment,receiver deployment,2016-01-28/2016-08-31,location name: S09 | location description: VPS netwerk Ham,S09,51.09716,5.11063,WSG84,30
Event,2017-09-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:2671:event-receiver-deployment,receiver deployment,2017-03-30/2017-09-29,location name: TOEVOERKANAAL | location description: TOEVOERKANAAL AAN DE SLUIZEN IN HAM,TOEVOERKANAAL,51.0972,5.10597,WSG84,30
Event,2017-09-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:2950:event-receiver-deployment,receiver deployment,2015-09-30/2015-10-06,location name: S09 | location description: VPS netwerk Ham,S09,51.09716,5.11063,WSG84,30
Event,2017-09-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:2951:event-receiver-deployment,receiver deployment,2015-10-06/2016-01-28,location name: S09 | location description: VPS netwerk Ham,S09,51.09716,5.11063,WSG84,30
Event,2016-01-22,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:demer:1441:event-receiver-deployment,receiver deployment,2014-04-23/2015-02-12,location name: SO2_KS_RODEMER | location description: tweede receiver stroomop van de klepstuw in de demer op rechter oever aan boom,de-23,50.98197,5.07802,WSG84,30
Event,2017-02-01,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:2289:event-receiver-deployment,receiver deployment,2016-08-31/2017-01-11,location name: S09 | location description: VPS netwerk Ham,S09,51.09716,5.11063,WSG84,30
Event,2016-07-20,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1808:event-receiver-deployment,receiver deployment,2015-04-15/2015-09-22,location name: Boei 14 | location description: NA,ws-14,51.36015,3.77981,WSG84,30
Event,2016-07-20,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1502:event-receiver-deployment,receiver deployment,2014-01-30/2015-02-10,location name: Boei 14 | location description: Pas van Terneuzen,ws-14,51.36015,3.77981,WSG84,30
Event,2016-07-20,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1374:event-receiver-deployment,receiver deployment,2015-02-11/2015-04-15,location name: Boei 14 | location description: Pas van Terneuzen,ws-14,51.36015,3.77981,WSG84,30
Event,2016-01-22,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:1582:event-receiver-deployment,receiver deployment,2014-04-03/2014-11-12,location name: 14 | location description: vastgemaakt aan een boom; LO Maas SA barrage de lixhe,ak-16,50.75531,5.68235,WSG84,30
Event,2019-09-25,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:6041:event-receiver-deployment,receiver deployment,2019-09-25,recover latitude: 51.35845 | recover longitude: 3.74542 | location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WSG84,30
Event,2019-09-25,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:4462:event-receiver-deployment,receiver deployment,2019-01-15/2019-09-25,recover latitude: 51.35845 | recover longitude: 3.74542 | location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WSG84,30
Event,2018-09-04,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:3499:event-receiver-deployment,receiver deployment,2018-02-20/2018-09-03,recover latitude: 51.35845 | recover longitude: 3.74542 | location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WSG84,30
Event,2019-01-15,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:3921:event-receiver-deployment,receiver deployment,2018-09-03/2019-01-15,recover latitude: 51.35845 | recover longitude: 3.74542 | location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WSG84,30
Event,2016-04-28,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1978:event-receiver-deployment,receiver deployment,2016-03-02/2016-04-28,recover latitude: 51.35840 | recover longitude: 3.74540 | location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WSG84,30
Event,2016-09-23,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:2043:event-receiver-deployment,receiver deployment,2016-04-28/2016-09-22,recover latitude: 51.35845 | recover longitude: 3.74542 | location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WSG84,30
Event,2017-02-15,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:2226:event-receiver-deployment,receiver deployment,2016-09-22/2017-02-15,recover latitude: 51.35845 | recover longitude: 3.74542 | location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WSG84,30
Event,2018-02-20,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:2536:event-receiver-deployment,receiver deployment,2017-02-15/2018-02-20,recover latitude: 51.35845 | recover longitude: 3.74542 | location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WSG84,30
Event,2016-03-03,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1880:event-receiver-deployment,receiver deployment,2015-09-09/2016-03-02,recover latitude: 51.35845 | recover longitude: 3.74542 | location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WSG84,30
Event,2016-02-23,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1531:event-receiver-deployment,receiver deployment,2012-07-01/2014-10-15,location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WSG84,30
Event,2016-02-23,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1878:event-receiver-deployment,receiver deployment,2015-01-22/2015-04-15,location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WSG84,30
Event,2016-02-23,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1879:event-receiver-deployment,receiver deployment,2015-04-15/2015-09-09,recover latitude: 51.35845 | recover longitude: 3.74543 | location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WSG84,30
Event,2016-02-23,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1877:event-receiver-deployment,receiver deployment,2014-10-15/2015-01-22,location name: 3 A5 | location description: Ankerzone Springergeul,ws-A5,51.35845,3.74543,WSG84,30
Event,2019-09-25,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:6051:event-receiver-deployment,receiver deployment,2019-09-25,recover latitude: 51.36488 | recover longitude: 3.76553 | location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WSG84,30
Event,2019-09-25,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:4488:event-receiver-deployment,receiver deployment,2019-01-16/2019-09-25,recover latitude: 51.36488 | recover longitude: 3.76553 | location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WSG84,30
Event,2018-08-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:3447:event-receiver-deployment,receiver deployment,2018-01-30/2018-08-28,recover latitude: 51.36490 | recover longitude: 3.76550 | location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WSG84,30
Event,2019-01-16,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:3904:event-receiver-deployment,receiver deployment,2018-08-28/2019-01-16,recover latitude: 51.36488 | recover longitude: 3.76553 | location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WSG84,30
Event,2016-09-23,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1971:event-receiver-deployment,receiver deployment,2016-03-02/2016-09-22,recover latitude: 51.36488 | recover longitude: 3.76554 | location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WSG84,30
Event,2017-02-15,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:2233:event-receiver-deployment,receiver deployment,2016-09-22/2017-02-15,recover latitude: 51.36488 | recover longitude: 3.76554 | location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WSG84,30
Event,2018-02-05,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:2543:event-receiver-deployment,receiver deployment,2017-02-15/2018-01-30,recover latitude: 51.36490 | recover longitude: 3.76550 | location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WSG84,30
Event,2016-02-23,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1911:event-receiver-deployment,receiver deployment,2015-02-10/2015-04-15,recover latitude: 51.36488 | recover longitude: 3.76554 | location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WSG84,30
Event,2016-02-23,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1912:event-receiver-deployment,receiver deployment,2015-04-15/2015-09-22,recover latitude: 51.36488 | recover longitude: 3.76554 | location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WSG84,30
Event,2016-02-23,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1910:event-receiver-deployment,receiver deployment,2014-10-15/2015-02-10,location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WSG84,30
Event,2016-02-23,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1521:event-receiver-deployment,receiver deployment,2014-01-30/2014-10-15,location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WSG84,30
Event,2016-03-03,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1913:event-receiver-deployment,receiver deployment,2015-09-22/2016-03-02,recover latitude: 51.36488 | recover longitude: 3.76554 | location name: Boei Iso 8s 12A | location description: Pas van Terneuzen,ws-12A,51.36488,3.76554,WSG84,30
Event,2019-01-31,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:bpns:3980:event-receiver-deployment,receiver deployment,2018-10-10/2019-01-29,recover latitude: 51.23250 | recover longitude: 2.64316 | location name: D1 | location description: NA,bpns-D1,51.2325,2.64317,WSG84,30
Event,2019-01-31,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:bpns:4570:event-receiver-deployment,receiver deployment,2019-01-29,recover latitude: 51.23250 | recover longitude: 2.64316 | location name: D1 | location description: NA,bpns-D1,51.2325,2.64317,WSG84,30
Event,2017-07-26,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:saeftinghe:2179:event-receiver-deployment,receiver deployment,2016-07-27/2017-07-26,recover latitude: 51.35151 | recover longitude: 4.15666 | location name: VLVS8 | location description: VLVS8,VLVS8,51.35151,4.15666,WSG84,30
Event,2019-04-18,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:4494:event-receiver-deployment,receiver deployment,2018-11-08/2019-04-12,location name: S15 | location description: VPS netwerk Ham,S15,51.09763,5.10896,WSG84,30
Event,2017-10-31,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:3288:event-receiver-deployment,receiver deployment,2015-07-13/2015-10-05,location name: S15 | location description: VPS netwerk Ham,S15,51.09763,5.10896,WSG84,30
Event,2017-10-10,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:3031:event-receiver-deployment,receiver deployment,2015-07-13/2015-07-13,location name: S15 | location description: VPS netwerk Ham,S15,51.09763,5.10896,WSG84,30
Event,2017-09-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:1512:event-receiver-deployment,receiver deployment,2016-01-28/2016-08-24,location name: S15 | location description: VPS netwerk Ham,S15,51.09763,5.10896,WSG84,30
Event,2017-10-31,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:3286:event-receiver-deployment,receiver deployment,2015-10-05/2016-01-28,location name: S15 | location description: VPS netwerk Ham,S15,51.09763,5.10896,WSG84,30
Event,2019-01-18,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:3324:event-receiver-deployment,receiver deployment,2017-10-27/2018-11-08,location name: S15 | location description: VPS netwerk Ham,S15,51.09763,5.10896,WSG84,30
Event,2017-09-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:2285:event-receiver-deployment,receiver deployment,2016-08-24/2017-06-23,location name: S15 | location description: VPS netwerk Ham,S15,51.09763,5.10896,WSG84,30
Event,2017-11-08,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:3030:event-receiver-deployment,receiver deployment,2017-06-23/2017-10-27,location name: S15 | location description: VPS netwerk Ham,S15,51.09763,5.10896,WSG84,30
Event,2019-02-13,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:3959:event-receiver-deployment,receiver deployment,2018-09-26/2019-02-13,recover latitude: 51.35066 | recover longitude: 2.70366 | location name: KB-2 | location description: NA,bpns-KB2,51.35067,2.70367,WSG84,30
Event,2019-08-28,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:4649:event-receiver-deployment,receiver deployment,2019-02-13/2019-08-28,recover latitude: 51.35066 | recover longitude: 2.70366 | location name: KB-2 | location description: NA,bpns-KB2,51.35067,2.70367,WSG84,30
Event,2019-08-28,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:6007:event-receiver-deployment,receiver deployment,2019-08-28,recover latitude: 51.35066 | recover longitude: 2.70366 | location name: KB-2 | location description: NA,bpns-KB2,51.35067,2.70367,WSG84,30
Event,2018-09-28,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:3517:event-receiver-deployment,receiver deployment,2018-03-14/2018-09-26,recover latitude: 51.35066 | recover longitude: 2.70366 | location name: KB-2 | location description: NA,bpns-KB2,51.35067,2.70367,WSG84,30
Event,2017-07-24,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:saeftinghe:2167:event-receiver-deployment,receiver deployment,2016-07-20/2017-07-24,recover latitude: 51.33728 | recover longitude: 4.13358 | location name: VLVS3 | location description: VLVS3,VLVS3,51.33728,4.13362,WSG84,30
Event,2019-08-28,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),MARBIOL,MachineObservation,urn:catalog:etn:bpns:4577:event-receiver-deployment,receiver deployment,2019-02-12/2019-08-28,recover latitude: 51.43333 | recover longitude: 2.80333 | location name: VG2 | location description: NA,bpns-VG2,51.4325,2.802,WSG84,30
Event,2019-08-28,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),MARBIOL,MachineObservation,urn:catalog:etn:bpns:6009:event-receiver-deployment,receiver deployment,2019-08-28,recover latitude: 51.43333 | recover longitude: 2.80333 | location name: VG2 | location description: NA,bpns-VG2,51.4325,2.802,WSG84,30
Event,2018-09-28,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),MARBIOL,MachineObservation,urn:catalog:etn:bpns:3400:event-receiver-deployment,receiver deployment,2018-01-11/2018-09-25,recover latitude: 51.43333 | recover longitude: 2.80333 | location name: VG2 | location description: NA,bpns-VG2,51.4325,2.802,WSG84,30
Event,2019-02-11,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),MARBIOL,MachineObservation,urn:catalog:etn:bpns:3952:event-receiver-deployment,receiver deployment,2018-09-25/2019-02-11,recover latitude: 51.43333 | recover longitude: 2.80333 | location name: VG2 | location description: NA,bpns-VG2,51.4325,2.802,WSG84,30
Event,2016-11-30,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),MARBIOL,MachineObservation,urn:catalog:etn:bpns:2007:event-receiver-deployment,receiver deployment,2016-03-10/2016-11-29,recover latitude: 51.43333 | recover longitude: 2.80333 | location name: VG2 | location description: NA,bpns-VG2,51.4325,2.802,WSG84,30
Event,2016-09-26,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),MARBIOL,MachineObservation,urn:catalog:etn:bpns:1274:event-receiver-deployment,receiver deployment,2015-02-18/2015-06-26,recover latitude: 51.43250 | recover longitude: 2.80200 | location name: VG2 | location description: NA,bpns-VG2,51.4325,2.802,WSG84,30
Event,2016-09-26,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),MARBIOL,MachineObservation,urn:catalog:etn:bpns:1680:event-receiver-deployment,receiver deployment,2015-10-26/2016-03-10,recover latitude: 51.43250 | recover longitude: 2.80200 | location name: VG2 | location description: NA,bpns-VG2,51.4325,2.802,WSG84,30
Event,2016-09-26,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),MARBIOL,MachineObservation,urn:catalog:etn:bpns:1679:event-receiver-deployment,receiver deployment,2015-10-02/2015-10-26,recover latitude: 51.43250 | recover longitude: 2.80200 | location name: VG2 | location description: NA,bpns-VG2,51.4325,2.802,WSG84,30
